"State","St_case","Latitude","Longitud","Race","Hispanic","Per_typ","Age","Sex","Inj_sev","County","City","Month","Day","Hour","Func_sys","Drunk_dr","Body_typ","Is_Motorcycle","Race_desc","Per_type_desc","Year","Age_Cohort","Mode","County_Name"
41,410173,42.10106111,-121.83655556,"0",0,1,51,1,2,35,0,8,17,17,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","KLAMATH"
41,410173,42.10106111,-121.83655556,"1",7,2,79,1,4,35,0,8,17,17,2,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","KLAMATH"
41,410173,42.10106111,-121.83655556,"0",0,1,56,1,0,35,0,8,17,17,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","KLAMATH"
41,410173,42.10106111,-121.83655556,"0",0,1,30,1,0,35,0,8,17,17,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","KLAMATH"
41,410174,42.31284722,-122.89241389,"0",0,1,24,2,0,29,1310,8,11,5,14,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","JACKSON"
41,410174,42.31284722,-122.89241389,"1",7,1,56,1,4,29,1310,8,11,5,14,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motorcycle","JACKSON"
41,410175,41.99427222,-119.32135833,"1",7,1,78,1,4,25,0,8,11,11,4,0,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","HARNEY"
41,410176,43.75175,-119.00224444,"0",0,1,85,1,2,25,0,8,11,16,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_Over_84","Motor Vehicle","HARNEY"
41,410176,43.75175,-119.00224444,"1",7,2,84,2,4,25,0,8,11,16,2,0,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","HARNEY"
41,410177,45.38383333,-122.60958889,"1",7,1,20,1,4,5,0,8,13,22,14,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motorcycle","CLACKAMAS"
41,410177,45.38383333,-122.60958889,"0",0,1,42,1,0,5,0,8,13,22,14,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410178,45.67849444,-118.86370278,"0",0,1,49,1,2,59,0,8,5,6,1,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","UMATILLA"
41,410178,45.67849444,-118.86370278,"1",7,2,50,2,4,59,0,8,5,6,1,0,30,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","UMATILLA"
41,410179,43.34088611,-124.18034444,"1",7,6,56,1,4,11,0,8,14,14,4,0,NA,FALSE,"White","Bicyclist",2010,"Age_55_64","Bicyclist","COOS"
41,410179,43.34088611,-124.18034444,"0",0,1,33,2,0,11,0,8,14,14,4,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","COOS"
41,410180,43.35076944,-124.31042778,"1",7,5,7,1,4,11,0,8,14,14,6,0,NA,FALSE,"White","Pedestrian",2010,"Age_5_9","Pedestrian","COOS"
41,410180,43.35076944,-124.31042778,"0",0,1,55,1,0,11,0,8,14,14,6,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","COOS"
41,410181,45.735225,-119.06452222,"1",7,1,47,1,4,59,0,8,14,22,1,1,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motorcycle","UMATILLA"
41,410182,45.14906389,-122.50326389,"1",7,1,73,1,4,5,0,8,14,13,6,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motorcycle","CLACKAMAS"
41,410183,43.83125833,-121.71577778,"0",0,1,23,1,2,17,0,8,15,14,5,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","DESCHUTES"
41,410183,43.83125833,-121.71577778,"1",7,1,62,1,4,17,0,8,15,14,5,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motorcycle","DESCHUTES"
41,410183,43.83125833,-121.71577778,"0",0,2,60,2,3,17,0,8,15,14,5,0,80,TRUE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_55_64","Motorcycle","DESCHUTES"
41,410184,43.93768889,-122.82051944,"0",0,1,56,2,3,39,0,8,16,13,4,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","LANE"
41,410184,43.93768889,-122.82051944,"1",7,1,63,1,4,39,0,8,16,13,4,0,30,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","LANE"
41,410185,44.37080556,-121.62413611,"0",0,1,23,2,2,17,0,8,17,7,2,1,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","DESCHUTES"
41,410185,44.37080556,-121.62413611,"0",0,2,20,1,2,17,0,8,17,7,2,1,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","DESCHUTES"
41,410185,44.37080556,-121.62413611,"3",7,2,19,1,4,17,0,8,17,7,2,1,4,FALSE,"AIAN","Passenger of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","DESCHUTES"
41,410185,44.37080556,-121.62413611,"1",7,2,18,2,4,17,0,8,17,7,2,1,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","DESCHUTES"
41,410186,45.52273056,-122.71224722,"1",7,1,23,1,4,51,1650,8,18,23,14,1,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motorcycle","MULTNOMAH"
41,410187,43.15567778,-123.37058889,"0",0,1,25,2,2,19,0,8,25,8,13,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","DOUGLAS"
41,410187,43.15567778,-123.37058889,"1",7,1,21,1,4,19,0,8,25,8,13,0,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","DOUGLAS"
41,410188,44.59098611,-123.545325,"1",7,1,57,1,4,3,0,8,25,9,2,0,30,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","BENTON"
41,410188,44.59098611,-123.545325,"0",0,1,57,1,1,3,0,8,25,9,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","BENTON"
41,410189,45.54226667,-122.27510556,"1",1,1,66,1,4,51,0,8,25,21,1,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","MULTNOMAH"
41,410189,45.54226667,-122.27510556,"0",0,3,30,1,0,51,0,8,25,21,1,0,66,FALSE,"Latinx","Occupant of a Motor Vehicle Not In-Transport",2010,"Age_30_34","Motor Vehicle","MULTNOMAH"
41,410190,45.52962222,-122.79964167,"1",7,5,18,1,4,67,0,8,26,17,15,0,NA,FALSE,"White","Pedestrian",2010,"Age_18_19","Pedestrian","WASHINGTON"
41,410190,45.52962222,-122.79964167,"0",0,1,32,2,0,67,0,8,26,17,15,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","WASHINGTON"
41,410191,46.113625,-123.31795,"1",7,1,60,1,4,9,0,8,27,17,2,0,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","COLUMBIA"
41,410191,46.113625,-123.31795,"1",7,1,57,1,4,9,0,8,27,17,2,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","COLUMBIA"
41,410192,45.57410278,-122.66138611,"2",7,1,39,1,4,51,1650,8,27,19,13,0,80,TRUE,"Black","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motorcycle","MULTNOMAH"
41,410192,45.57410278,-122.66138611,"0",0,1,47,1,0,51,1650,8,27,19,13,0,52,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","MULTNOMAH"
41,410193,44.73387778,-122.26999167,"1",7,1,73,1,4,47,0,8,29,15,2,0,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","MARION"
41,410193,44.73387778,-122.26999167,"0",0,1,38,1,0,47,0,8,29,15,2,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MARION"
41,410193,44.73387778,-122.26999167,"0",0,2,37,2,0,47,0,8,29,15,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MARION"
41,410193,44.73387778,-122.26999167,"0",0,2,8,1,0,47,0,8,29,15,2,0,31,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_5_9","Motor Vehicle","MARION"
41,410194,42.29192222,-122.28148333,"2",5,1,21,1,4,35,0,8,29,99,4,1,3,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","KLAMATH"
41,410195,42.17536667,-121.75887778,"0",0,1,22,2,2,35,0,9,2,19,13,1,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","KLAMATH"
41,410195,42.17536667,-121.75887778,"0",0,2,18,2,2,35,0,9,2,19,13,1,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","KLAMATH"
41,410195,42.17536667,-121.75887778,"1",7,1,66,1,4,35,0,9,2,19,13,1,4,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","KLAMATH"
41,410195,42.17536667,-121.75887778,"1",7,2,62,2,4,35,0,9,2,19,13,1,4,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","KLAMATH"
41,410195,42.17536667,-121.75887778,"0",0,2,6,1,3,35,0,9,2,19,13,1,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_5_9","Motor Vehicle","KLAMATH"
41,410196,45.52000833,-123.01297222,"1",1,5,20,1,4,67,0,9,5,0,13,0,NA,FALSE,"Latinx","Pedestrian",2010,"Age_20_24","Pedestrian","WASHINGTON"
41,410196,45.52000833,-123.01297222,"0",0,1,31,1,0,67,0,9,5,0,13,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","WASHINGTON"
41,410198,43.24605,-121.15295833,"1",7,1,56,2,4,37,0,9,8,19,3,0,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","LAKE"
41,410199,45.25495833,-121.1851,"1",7,1,41,1,4,65,0,9,10,19,3,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motorcycle","WASCO"
41,410199,45.25495833,-121.1851,"0",0,1,73,1,2,65,0,9,10,19,3,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","WASCO"
41,410200,45.38155556,-122.47271944,"0",0,1,76,1,0,5,0,9,10,7,3,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","CLACKAMAS"
41,410200,45.38155556,-122.47271944,"1",7,1,67,1,4,5,0,9,10,7,3,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motorcycle","CLACKAMAS"
41,410201,45.49265278,-123.68145556,"1",7,1,57,2,4,57,0,9,11,11,3,0,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","TILLAMOOK"
41,410201,45.49265278,-123.68145556,"0",0,1,40,1,1,57,0,9,11,11,3,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","TILLAMOOK"
41,410202,45.69989722,-118.95599167,"2",7,1,22,2,4,59,0,9,12,11,1,0,4,FALSE,"Black","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","UMATILLA"
41,410202,45.69989722,-118.95599167,"0",0,1,37,2,0,59,0,9,12,11,1,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","UMATILLA"
41,410202,45.69989722,-118.95599167,"0",0,2,45,1,0,59,0,9,12,11,1,0,66,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","UMATILLA"
41,410203,45.37634444,-122.63256944,"1",7,6,37,1,4,5,2210,9,12,12,13,0,NA,FALSE,"White","Bicyclist",2010,"Age_35_44","Bicyclist","CLACKAMAS"
41,410203,45.37634444,-122.63256944,"0",0,1,42,2,0,5,2210,9,12,12,13,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","CLACKAMAS"
41,410203,45.37634444,-122.63256944,"0",0,2,1,2,0,5,2210,9,12,12,13,0,15,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_Under5","Motor Vehicle","CLACKAMAS"
41,410204,43.02871944,-123.29773333,"0",0,1,40,1,0,19,0,9,13,12,5,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","DOUGLAS"
41,410204,43.02871944,-123.29773333,"1",7,1,47,1,4,19,0,9,13,12,5,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motorcycle","DOUGLAS"
41,410205,45.06906944,-123.01841389,"1",7,1,53,1,4,47,0,9,16,99,4,1,30,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","MARION"
41,410206,42.2376,-124.39223611,"0",0,1,17,2,2,15,0,9,15,17,2,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_15_17","Motor Vehicle","CURRY"
41,410206,42.2376,-124.39223611,"1",7,1,45,1,4,15,0,9,15,17,2,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motorcycle","CURRY"
41,410207,46.13799167,-123.80778333,"0",0,1,18,1,1,7,0,9,17,16,4,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","CLATSOP"
41,410207,46.13799167,-123.80778333,"0",0,1,55,2,3,7,0,9,17,16,4,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","CLATSOP"
41,410207,46.13799167,-123.80778333,"1",7,2,54,2,4,7,0,9,17,16,4,0,14,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","CLATSOP"
41,410208,43.152375,-123.37185278,"0",0,1,32,1,2,19,0,9,17,12,13,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","DOUGLAS"
41,410208,43.152375,-123.37185278,"1",7,2,73,1,4,19,0,9,17,12,13,0,20,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","DOUGLAS"
41,410208,43.152375,-123.37185278,"0",0,2,76,2,1,19,0,9,17,12,13,0,20,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","DOUGLAS"
41,410208,43.152375,-123.37185278,"0",0,1,67,1,1,19,0,9,17,12,13,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","DOUGLAS"
41,410209,43.93963333,-124.05827778,"0",0,1,28,1,2,39,0,9,18,2,4,1,67,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","LANE"
41,410209,43.93963333,-124.05827778,"1",7,2,25,1,4,39,0,9,18,2,4,1,67,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","LANE"
41,410209,43.93963333,-124.05827778,"1",7,2,23,1,4,39,0,9,18,2,4,1,67,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","LANE"
41,410210,45.14603611,-122.59549167,"1",7,1,22,1,4,5,0,9,18,3,16,1,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410210,45.14603611,-122.59549167,"0",0,2,23,2,2,5,0,9,18,3,16,1,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","CLACKAMAS"
41,410211,46.16821389,-123.58094722,"1",7,1,76,2,4,7,0,9,20,14,2,0,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","CLATSOP"
41,410211,46.16821389,-123.58094722,"0",0,1,40,2,0,7,0,9,20,14,2,0,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","CLATSOP"
41,410211,46.16821389,-123.58094722,"0",0,2,48,2,0,7,0,9,20,14,2,0,15,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","CLATSOP"
41,410211,46.16821389,-123.58094722,"0",0,2,10,2,0,7,0,9,20,14,2,0,15,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_10_14","Motor Vehicle","CLATSOP"
41,410211,46.16821389,-123.58094722,"0",0,1,71,1,3,7,0,9,20,14,2,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","CLATSOP"
41,410211,46.16821389,-123.58094722,"0",0,2,71,2,3,7,0,9,20,14,2,0,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","CLATSOP"
41,410212,44.97339167,-122.9834,"1",1,5,16,1,4,47,0,9,23,14,13,0,NA,FALSE,"Latinx","Pedestrian",2010,"Age_15_17","Pedestrian","MARION"
41,410212,44.97339167,-122.9834,"0",0,5,18,1,3,47,0,9,23,14,13,0,NA,FALSE,"Latinx","Pedestrian",2010,"Age_18_19","Pedestrian","MARION"
41,410212,44.97339167,-122.9834,"1",7,5,18,2,4,47,0,9,23,14,13,0,NA,FALSE,"White","Pedestrian",2010,"Age_18_19","Pedestrian","MARION"
41,410212,44.97339167,-122.9834,"0",0,1,29,2,0,47,0,9,23,14,13,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","MARION"
41,410212,44.97339167,-122.9834,"0",0,1,19,1,0,47,0,9,23,14,13,0,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","MARION"
41,410212,44.97339167,-122.9834,"0",0,2,999,2,0,47,0,9,23,14,13,0,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Unknown","Motor Vehicle","MARION"
41,410213,45.13764722,-121.61961389,"1",7,1,54,1,4,65,0,9,23,2,2,0,66,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","WASCO"
41,410214,45.48065,-122.680275,"1",7,5,54,1,4,51,1650,9,23,20,13,0,NA,FALSE,"White","Pedestrian",2010,"Age_45_54","Pedestrian","MULTNOMAH"
41,410214,45.48065,-122.680275,"0",0,1,50,1,0,51,1650,9,23,20,13,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","MULTNOMAH"
41,410215,43.14517222,-123.38222222,"0",0,1,26,1,0,19,0,9,24,19,13,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","DOUGLAS"
41,410215,43.14517222,-123.38222222,"1",7,1,64,1,4,19,0,9,24,19,13,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motorcycle","DOUGLAS"
41,410216,45.17575,-118.95052222,"0",0,1,65,1,2,59,0,9,25,12,2,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","UMATILLA"
41,410216,45.17575,-118.95052222,"1",7,2,43,1,4,59,0,9,25,12,2,0,66,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","UMATILLA"
41,410217,44.94463056,-122.99015833,"1",7,1,30,2,4,47,1810,9,25,12,11,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","MARION"
41,410217,44.94463056,-122.99015833,"0",0,1,63,1,3,47,1810,9,25,12,11,1,15,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","MARION"
41,410218,45.23426944,-123.15219444,"0",0,1,46,2,2,71,0,9,26,3,3,1,2,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","YAMHILL"
41,410218,45.23426944,-123.15219444,"1",7,2,24,1,4,71,0,9,26,3,3,1,2,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","YAMHILL"
41,410219,45.36641111,-122.60088611,"1",7,1,55,2,4,5,0,9,27,17,13,0,80,TRUE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motorcycle","CLACKAMAS"
41,410219,45.36641111,-122.60088611,"0",0,1,31,2,1,5,0,9,27,17,13,0,20,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","CLACKAMAS"
41,410220,43.642425,-118.62860833,"0",0,1,50,1,2,25,0,9,28,19,2,0,63,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","HARNEY"
41,410220,43.642425,-118.62860833,"0",0,1,68,1,3,25,0,9,28,19,2,0,31,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","HARNEY"
41,410220,43.642425,-118.62860833,"1",7,2,59,2,4,25,0,9,28,19,2,0,31,FALSE,"White","Passenger of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","HARNEY"
41,410221,44.75144444,-121.22434722,"3",7,1,26,2,4,31,0,9,29,22,2,1,4,FALSE,"AIAN","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","JEFFERSON"
41,410221,44.75144444,-121.22434722,"3",7,2,25,2,4,31,0,9,29,22,2,1,4,FALSE,"AIAN","Passenger of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","JEFFERSON"
41,410221,44.75144444,-121.22434722,"3",7,2,22,1,4,31,0,9,29,22,2,1,4,FALSE,"AIAN","Passenger of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","JEFFERSON"
41,410221,44.75144444,-121.22434722,"3",7,2,4,2,4,31,0,9,29,22,2,1,4,FALSE,"AIAN","Passenger of a Motor Vehicle In-Transport",2010,"Age_Under5","Motor Vehicle","JEFFERSON"
41,410221,44.75144444,-121.22434722,"0",0,2,1,1,3,31,0,9,29,22,2,1,4,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_Under5","Motor Vehicle","JEFFERSON"
41,410221,44.75144444,-121.22434722,"0",0,1,38,1,3,31,0,9,29,22,2,1,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","JEFFERSON"
41,410222,44.63863611,-121.14274722,"1",7,1,49,1,4,31,0,9,29,18,5,0,14,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_45_54","Motor Vehicle","JEFFERSON"
41,410223,43.64866111,-123.30419444,"1",7,1,19,2,4,19,530,9,30,15,3,0,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","DOUGLAS"
41,410223,43.64866111,-123.30419444,"0",0,2,19,1,3,19,530,9,30,15,3,0,2,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","DOUGLAS"
41,410223,43.64866111,-123.30419444,"0",0,1,56,1,1,19,530,9,30,15,3,0,40,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","DOUGLAS"
41,410224,44.99776389,-118.94447778,"1",7,1,31,1,4,59,0,9,30,99,6,1,31,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_30_34","Motor Vehicle","UMATILLA"
41,410225,42.08023889,-120.31768611,"1",7,1,82,1,4,37,0,10,2,14,2,1,2,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_75_84","Motor Vehicle","LAKE"
41,410226,45.53303056,-122.66573889,"1",7,5,35,1,4,51,1650,10,5,1,11,0,NA,FALSE,"White","Pedestrian",2010,"Age_35_44","Pedestrian","MULTNOMAH"
41,410226,45.53303056,-122.66573889,"0",0,1,37,2,0,51,1650,10,5,1,11,0,3,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410226,45.53303056,-122.66573889,"0",0,1,55,1,0,51,1650,10,5,1,11,0,30,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","MULTNOMAH"
41,410226,45.53303056,-122.66573889,"0",0,1,41,1,0,51,1650,10,5,1,11,0,66,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410226,45.53303056,-122.66573889,"0",0,1,39,1,0,51,1650,10,5,1,11,0,61,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410226,45.53303056,-122.66573889,"0",0,1,39,1,0,51,1650,10,5,1,11,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_35_44","Motor Vehicle","MULTNOMAH"
41,410227,43.25389167,-123.400075,"1",7,1,20,1,4,19,0,10,7,1,4,1,3,FALSE,"White","Driver of a Motor Vehicle In-Transport",2010,"Age_20_24","Motor Vehicle","DOUGLAS"
41,410228,42.016925,-121.50520833,"1",4,1,25,1,4,35,0,10,7,16,2,1,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_25_29","Motor Vehicle","KLAMATH"
41,410229,44.41573333,-121.19897222,"1",1,1,19,1,4,31,0,10,9,16,2,0,4,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_18_19","Motor Vehicle","JEFFERSON"
41,410229,44.41573333,-121.19897222,"0",0,1,65,1,0,31,0,10,9,16,2,0,14,FALSE,"Latinx","Driver of a Motor Vehicle In-Transport",2010,"Age_65_74","Motor Vehicle","JEFFERSON"
41,410229,44.41573333,-121.19897222,"0",0,2,64,1,0,31,0,10,9,16,2,0,14,FALSE,"Latinx","Passenger of a Motor Vehicle In-Transport",2010,"Age_55_64","Motor Vehicle","JEFFERSON"
